article;publication_date;location;latitude;longitude;country;continent;admin1;admin2;geonames_class;geonames_code;label;confidence;user_label;dates;diseases;species;cases;symptoms;keywords;url;source;article_user_label;rss_feed;rss_feed_reliability
b8eeb31f04;2016-01-18;Knott County;37.35405;-82.954132;United States;North America;Kentucky;119;A;ADM2;correct;1;;2016-11-01;Avian influenza;Avian;'Summary *NL* Outbreak 1 *NL* Dubois County','*NL* Birds *NL* 43500 *NL* 900 *NL*','*NL* 43500 *NL* 900 *NL* 42600 *NL*','*NL* 900 *NL* 42600 *NL* 0 *NL*','*NL* ** *NL* 900 *NL* 42600 *NL*','*NL* 42600 *NL* 0 *NL* Outbreak statistics','*NL* ** *NL* 2.07 % *NL* **','*NL* ** *NL* 100.00 % *NL* *','*NL* 15/01 / 2016 *NL* Positive *NL*';Mortality;outbreak,cases,outbreaks,case,infection,virus;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=19540;ited States of America : Highly pat;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
b8eeb31f04;2016-01-18;Dubois County;38.36428;-86.879799;United States;North America;Indiana;37;A;ADM2;correct;1;;2016-11-01;Avian influenza;Avian;'Summary *NL* Outbreak 1 *NL* Dubois County','*NL* Birds *NL* 43500 *NL* 900 *NL*','*NL* 43500 *NL* 900 *NL* 42600 *NL*','*NL* 900 *NL* 42600 *NL* 0 *NL*','*NL* ** *NL* 900 *NL* 42600 *NL*','*NL* 42600 *NL* 0 *NL* Outbreak statistics','*NL* ** *NL* 2.07 % *NL* **','*NL* ** *NL* 100.00 % *NL* *','*NL* 15/01 / 2016 *NL* Positive *NL*';Mortality;outbreak,cases,outbreaks,case,infection,virus;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=19540;ited States of America : Highly pat;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
bd9afd8262;2016-07-11;D├®partement du Nord;50.33333;3.66667;France;Europe;B4;59;A;ADM2;correct;1;;2016-08-07,2016-04-07,2016-07-07,2016-07-04;Avian influenza;Avian;'*NL* 22/02 / 2011 *NL* Manifestation of','*NL* Birds *NL* 14000 *NL* 13 *NL*','*NL* 0 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 0.09 % *NL* 0.00','0.09 % *NL* 0.00 % *NL* 0.00','0.00 % *NL* 0.00 % *NL* 0.00','of the sequenced 426 bp RT-PCR product';Mortality;disease,infection,virus,outbreak,cases,outbreaks,case;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=20434;nada : Low pathogenic avian influen;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
bd9afd8262;2016-07-11;Low;45.81681;-75.949364;Canada;North America;Quebec;7;A;ADM3;correct;1;;2016-08-07,2016-04-07,2016-07-07,2016-07-04;Avian influenza;Avian;'*NL* 22/02 / 2011 *NL* Manifestation of','*NL* Birds *NL* 14000 *NL* 13 *NL*','*NL* 0 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 0.09 % *NL* 0.00','0.09 % *NL* 0.00 % *NL* 0.00','0.00 % *NL* 0.00 % *NL* 0.00','of the sequenced 426 bp RT-PCR product';Mortality;disease,infection,virus,outbreak,cases,outbreaks,case;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=20434;nada : Low pathogenic avian influen;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
bd9afd8262;2016-07-11;Centre;47.5;1.75;France;Europe;A3;;A;ADM1;correct;1;;2016-08-07,2016-04-07,2016-07-07,2016-07-04;Avian influenza;Avian;'*NL* 22/02 / 2011 *NL* Manifestation of','*NL* Birds *NL* 14000 *NL* 13 *NL*','*NL* 0 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 0.09 % *NL* 0.00','0.09 % *NL* 0.00 % *NL* 0.00','0.00 % *NL* 0.00 % *NL* 0.00','of the sequenced 426 bp RT-PCR product';Mortality;disease,infection,virus,outbreak,cases,outbreaks,case;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=20434;nada : Low pathogenic avian influen;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
bd9afd8262;2016-07-11;Ottawa;45.41858;-75.697166;Canada;North America;Ontario;8581623;A;ADM2;correct;1;;2016-08-07,2016-04-07,2016-07-07,2016-07-04;Avian influenza;Avian;'*NL* 22/02 / 2011 *NL* Manifestation of','*NL* Birds *NL* 14000 *NL* 13 *NL*','*NL* 0 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 0.09 % *NL* 0.00','0.09 % *NL* 0.00 % *NL* 0.00','0.00 % *NL* 0.00 % *NL* 0.00','of the sequenced 426 bp RT-PCR product';Mortality;disease,infection,virus,outbreak,cases,outbreaks,case;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=20434;nada : Low pathogenic avian influen;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
bed7b7bf2b;2016-11-14;Date-gun;37.73205;140.588776;Japan;Asia;Fukushima;2112979;A;ADM2;correct;1;;2016-09-11;Avian influenza;Avian;'*NL* 13/11 / 2016 *NL* Report date','*NL* 13/11 / 2016 *NL* Reason for','country *NL* Outbreak 1 -LRB- HEFZI-BAH -RRB-','*NL* Birds *NL* 34500 *NL* 1800 *NL*','*NL* 1800 *NL* 1500 *NL* 0 *NL*','*NL* 1500 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','breeders . *NL* 4 pens . *NL*','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 5.22 % *NL* 4.35','5.22 % *NL* 4.35 % *NL* 83.33','4.35 % *NL* 83.33 % *NL* 4.35','*NL* 13/11 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection,pathogen;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21531;rael : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
bed7b7bf2b;2016-11-14;This;49.74917;4.60889;France;Europe;A4;8;A;ADM4;correct;1;;2016-09-11;Avian influenza;Avian;'*NL* 13/11 / 2016 *NL* Report date','*NL* 13/11 / 2016 *NL* Reason for','country *NL* Outbreak 1 -LRB- HEFZI-BAH -RRB-','*NL* Birds *NL* 34500 *NL* 1800 *NL*','*NL* 1800 *NL* 1500 *NL* 0 *NL*','*NL* 1500 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','breeders . *NL* 4 pens . *NL*','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 5.22 % *NL* 4.35','5.22 % *NL* 4.35 % *NL* 83.33','4.35 % *NL* 83.33 % *NL* 4.35','*NL* 13/11 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection,pathogen;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21531;rael : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
bed7b7bf2b;2016-11-14;Aulnay;46.0206;-0.3457;France;Europe;B7;17;A;ADM4;correct;1;;2016-09-11;Avian influenza;Avian;'*NL* 13/11 / 2016 *NL* Report date','*NL* 13/11 / 2016 *NL* Reason for','country *NL* Outbreak 1 -LRB- HEFZI-BAH -RRB-','*NL* Birds *NL* 34500 *NL* 1800 *NL*','*NL* 1800 *NL* 1500 *NL* 0 *NL*','*NL* 1500 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','breeders . *NL* 4 pens . *NL*','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 5.22 % *NL* 4.35','5.22 % *NL* 4.35 % *NL* 83.33','4.35 % *NL* 83.33 % *NL* 4.35','*NL* 13/11 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection,pathogen;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21531;rael : Highly path. avian influenza;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
c6ee849a17;2016-04-25;Beirut;33.88894;35.494419;Lebanon;Asia;Beyrouth;;P;PPLC;correct;1;;;Avian influenza;Avian;'*NL* 22/04 / 2016 *NL* Report date','*NL* 23/04 / 2016 *NL* Reason for','*NL* Outbreak cluster 1 *NL* Nabichit ,','AL BIQA -LRB- 1 outbreaks -RRB- *NL*','*NL* 20/04 / 2016 *NL* Outbreak status','*NL* Birds *NL* 80000 *NL* 20000 *NL*','*NL* 80000 *NL* 20000 *NL* 20000 *NL*','*NL* 20000 *NL* 20000 *NL* 60000 *NL*','*NL* 60000 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 25.00 % *NL* 25.00','25.00 % *NL* 25.00 % *NL* 100.00','25.00 % *NL* 100.00 % *NL* 100.00';Mortality;disease,virus,outbreak,outbreaks,cases,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=20083;banon : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
c6ee849a17;2016-04-25;Caza de Zahleh;33.83333;35.900002;Lebanon;Asia;B├®qaa;266042;A;ADM2;correct;1;;;Avian influenza;Avian;'*NL* 22/04 / 2016 *NL* Report date','*NL* 23/04 / 2016 *NL* Reason for','*NL* Outbreak cluster 1 *NL* Nabichit ,','AL BIQA -LRB- 1 outbreaks -RRB- *NL*','*NL* 20/04 / 2016 *NL* Outbreak status','*NL* Birds *NL* 80000 *NL* 20000 *NL*','*NL* 80000 *NL* 20000 *NL* 20000 *NL*','*NL* 20000 *NL* 20000 *NL* 60000 *NL*','*NL* 60000 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 25.00 % *NL* 25.00','25.00 % *NL* 25.00 % *NL* 100.00','25.00 % *NL* 100.00 % *NL* 100.00';Mortality;disease,virus,outbreak,outbreaks,cases,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=20083;banon : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
c6ee849a17;2016-04-25;Mohafazat B├®qaa;33.66667;35.833328;Lebanon;Asia;B├®qaa;;A;ADM1;correct;1;;;Avian influenza;Avian;'*NL* 22/04 / 2016 *NL* Report date','*NL* 23/04 / 2016 *NL* Reason for','*NL* Outbreak cluster 1 *NL* Nabichit ,','AL BIQA -LRB- 1 outbreaks -RRB- *NL*','*NL* 20/04 / 2016 *NL* Outbreak status','*NL* Birds *NL* 80000 *NL* 20000 *NL*','*NL* 80000 *NL* 20000 *NL* 20000 *NL*','*NL* 20000 *NL* 20000 *NL* 60000 *NL*','*NL* 60000 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 25.00 % *NL* 25.00','25.00 % *NL* 25.00 % *NL* 100.00','25.00 % *NL* 100.00 % *NL* 100.00';Mortality;disease,virus,outbreak,outbreaks,cases,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=20083;banon : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
cd5037888f;2016-01-22;Beijing;39.9075;116.397232;China;Asia;Beijing;;P;PPLC;correct;1;;2016-11-01;Avian influenza;Avian;'Summary *NL* Outbreak 1 *NL* Farm ,','*NL* Birds *NL* 35397 *NL* 5869 *NL*','*NL* 35397 *NL* 5869 *NL* 5617 *NL*','*NL* 5869 *NL* 5617 *NL* 29528 *NL*','*NL* 29528 *NL* 0 *NL* Summary of','*NL* 29528 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 16.58 % *NL* 15.87','16.58 % *NL* 15.87 % *NL* 95.71','15.87 % *NL* 95.71 % *NL* 99.29','*NL* 22/01 / 2016 *NL* Positive *NL*';Mortality;disease,outbreak,cases,outbreaks,case,infection,virus;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=19567;ina (People\'s Rep. of) : Highly pa;;http://www.oie.int/wahis_2/rss/en/rep_mammiferes.xml;official
cd5037888f;2016-01-22;Liupanshui;26.59444;104.833328;China;Asia;Guizhou;;P;PPL;correct;1;;2016-11-01;Avian influenza;Avian;'Summary *NL* Outbreak 1 *NL* Farm ,','*NL* Birds *NL* 35397 *NL* 5869 *NL*','*NL* 35397 *NL* 5869 *NL* 5617 *NL*','*NL* 5869 *NL* 5617 *NL* 29528 *NL*','*NL* 29528 *NL* 0 *NL* Summary of','*NL* 29528 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 16.58 % *NL* 15.87','16.58 % *NL* 15.87 % *NL* 95.71','15.87 % *NL* 95.71 % *NL* 99.29','*NL* 22/01 / 2016 *NL* Positive *NL*';Mortality;disease,outbreak,cases,outbreaks,case,infection,virus;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=19567;ina (People\'s Rep. of) : Highly pa;;http://www.oie.int/wahis_2/rss/en/rep_mammiferes.xml;official
cd5037888f;2016-01-22;Harbin;45.75;126.650002;China;Asia;Heilongjiang;;P;PPLA;correct;1;;2016-11-01;Avian influenza;Avian;'Summary *NL* Outbreak 1 *NL* Farm ,','*NL* Birds *NL* 35397 *NL* 5869 *NL*','*NL* 35397 *NL* 5869 *NL* 5617 *NL*','*NL* 5869 *NL* 5617 *NL* 29528 *NL*','*NL* 29528 *NL* 0 *NL* Summary of','*NL* 29528 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 16.58 % *NL* 15.87','16.58 % *NL* 15.87 % *NL* 95.71','15.87 % *NL* 95.71 % *NL* 99.29','*NL* 22/01 / 2016 *NL* Positive *NL*';Mortality;disease,outbreak,cases,outbreaks,case,infection,virus;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=19567;ina (People\'s Rep. of) : Highly pa;;http://www.oie.int/wahis_2/rss/en/rep_mammiferes.xml;official
cd5037888f;2016-01-22;Harbin Shi;45.43996;128.030411;China;Asia;Heilongjiang;2037012;A;ADM2;correct;1;;2016-11-01;Avian influenza;Avian;'Summary *NL* Outbreak 1 *NL* Farm ,','*NL* Birds *NL* 35397 *NL* 5869 *NL*','*NL* 35397 *NL* 5869 *NL* 5617 *NL*','*NL* 5869 *NL* 5617 *NL* 29528 *NL*','*NL* 29528 *NL* 0 *NL* Summary of','*NL* 29528 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 16.58 % *NL* 15.87','16.58 % *NL* 15.87 % *NL* 95.71','15.87 % *NL* 95.71 % *NL* 99.29','*NL* 22/01 / 2016 *NL* Positive *NL*';Mortality;disease,outbreak,cases,outbreaks,case,infection,virus;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=19567;ina (People\'s Rep. of) : Highly pa;;http://www.oie.int/wahis_2/rss/en/rep_mammiferes.xml;official
cd5037888f;2016-01-22;China;25.51224;-99.00457;Mexico;North America;Nuevo Le├│n;13;A;ADM2;correct;1;;2016-11-01;Avian influenza;Avian;'Summary *NL* Outbreak 1 *NL* Farm ,','*NL* Birds *NL* 35397 *NL* 5869 *NL*','*NL* 35397 *NL* 5869 *NL* 5617 *NL*','*NL* 5869 *NL* 5617 *NL* 29528 *NL*','*NL* 29528 *NL* 0 *NL* Summary of','*NL* 29528 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 16.58 % *NL* 15.87','16.58 % *NL* 15.87 % *NL* 95.71','15.87 % *NL* 95.71 % *NL* 99.29','*NL* 22/01 / 2016 *NL* Positive *NL*';Mortality;disease,outbreak,cases,outbreaks,case,infection,virus;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=19567;ina (People\'s Rep. of) : Highly pa;;http://www.oie.int/wahis_2/rss/en/rep_mammiferes.xml;official
d1f335588f;2017-01-30;Struga;41.28139;20.63361;Macedonia;Europe;Struga;;A;ADM1;correct;1;;;Avian influenza;Avian;'*NL* 28/01 / 2017 *NL* Report date','*NL* 30/01 / 2017 *NL* Reason for','country *NL* Outbreak 1 *NL* Farm ,','*NL* 20/01 / 2017 *NL* Outbreak status','*NL* 3 *NL* 3 *NL* 125 *NL*','*NL* 125 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 0.68 % *NL* 0.68','0.68 % *NL* 0.68 % *NL* 100.00','0.68 % *NL* 100.00 % *NL* 29.22','*NL* 28/01 / 2017 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=22621;rmer Yug. Rep. of Macedonia : Highl;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
d1f335588f;2017-01-30;Skopje;41.99646;21.43141;Macedonia;Europe;Karpo┼í;;P;PPLC;correct;1;;;Avian influenza;Avian;'*NL* 28/01 / 2017 *NL* Report date','*NL* 30/01 / 2017 *NL* Reason for','country *NL* Outbreak 1 *NL* Farm ,','*NL* 20/01 / 2017 *NL* Outbreak status','*NL* 3 *NL* 3 *NL* 125 *NL*','*NL* 125 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 0.68 % *NL* 0.68','0.68 % *NL* 0.68 % *NL* 100.00','0.68 % *NL* 100.00 % *NL* 29.22','*NL* 28/01 / 2017 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=22621;rmer Yug. Rep. of Macedonia : Highl;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
d1f335588f;2017-01-30;Date-gun;37.73205;140.588776;Japan;Asia;Fukushima;2112979;A;ADM2;correct;1;;;Avian influenza;Avian;'*NL* 28/01 / 2017 *NL* Report date','*NL* 30/01 / 2017 *NL* Reason for','country *NL* Outbreak 1 *NL* Farm ,','*NL* 20/01 / 2017 *NL* Outbreak status','*NL* 3 *NL* 3 *NL* 125 *NL*','*NL* 125 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 0.68 % *NL* 0.68','0.68 % *NL* 0.68 % *NL* 100.00','0.68 % *NL* 100.00 % *NL* 29.22','*NL* 28/01 / 2017 *NL* Positive *NL*';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=22621;rmer Yug. Rep. of Macedonia : Highl;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
d3b6599d2f;2016-04-18;Monywa;22.10856;95.135834;Myanmar;Asia;Sagain;;P;PPL;correct;1;;2016-11-04,2016-12-04;Avian influenza;Avian;'*NL* 13/04 / 2016 *NL* Report date','*NL* 16/04 / 2016 *NL* Reason for','*NL* 28/02 / 2015 *NL* Manifestation of','-LRB- 16/04 / 2016 -RRB- Follow-up report','Follow-up report No. 1 -LRB- 16/05 /','*NL* Outbreak cluster 1 -LRB- A/Sp/16 /',', SAGAING -LRB- 167 outbreaks -RRB- *NL*','*NL* Birds *NL* 85275 *NL* 2238 *NL*','*NL* 2238 *NL* 2238 *NL* 83037 *NL*','*NL* 2238 *NL* 83037 *NL* 0 *NL*','*NL* 83037 *NL* 0 *NL* Affected population','Affected population *NL* 167 layer farms within','*NL* 85275 *NL* 2238 *NL* 2238 *NL*','*NL* 83037 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 2.62 % *NL* 2.62','2.62 % *NL* 2.62 % *NL* 100.00','2.62 % *NL* 100.00 % *NL* 100.00','*NL* 13/04 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,outbreaks,cases,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=20053;anmar : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
d3b6599d2f;2016-04-18;Yangon Region;17;96.166672;Myanmar;Asia;Yangon;;A;ADM1;correct;1;;2016-11-04,2016-12-04;Avian influenza;Avian;'*NL* 13/04 / 2016 *NL* Report date','*NL* 16/04 / 2016 *NL* Reason for','*NL* 28/02 / 2015 *NL* Manifestation of','-LRB- 16/04 / 2016 -RRB- Follow-up report','Follow-up report No. 1 -LRB- 16/05 /','*NL* Outbreak cluster 1 -LRB- A/Sp/16 /',', SAGAING -LRB- 167 outbreaks -RRB- *NL*','*NL* Birds *NL* 85275 *NL* 2238 *NL*','*NL* 2238 *NL* 2238 *NL* 83037 *NL*','*NL* 2238 *NL* 83037 *NL* 0 *NL*','*NL* 83037 *NL* 0 *NL* Affected population','Affected population *NL* 167 layer farms within','*NL* 85275 *NL* 2238 *NL* 2238 *NL*','*NL* 83037 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 2.62 % *NL* 2.62','2.62 % *NL* 2.62 % *NL* 100.00','2.62 % *NL* 100.00 % *NL* 100.00','*NL* 13/04 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,outbreaks,cases,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=20053;anmar : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
d3b6599d2f;2016-04-18;Date-gun;37.73205;140.588776;Japan;Asia;Fukushima;2112979;A;ADM2;correct;1;;2016-11-04,2016-12-04;Avian influenza;Avian;'*NL* 13/04 / 2016 *NL* Report date','*NL* 16/04 / 2016 *NL* Reason for','*NL* 28/02 / 2015 *NL* Manifestation of','-LRB- 16/04 / 2016 -RRB- Follow-up report','Follow-up report No. 1 -LRB- 16/05 /','*NL* Outbreak cluster 1 -LRB- A/Sp/16 /',', SAGAING -LRB- 167 outbreaks -RRB- *NL*','*NL* Birds *NL* 85275 *NL* 2238 *NL*','*NL* 2238 *NL* 2238 *NL* 83037 *NL*','*NL* 2238 *NL* 83037 *NL* 0 *NL*','*NL* 83037 *NL* 0 *NL* Affected population','Affected population *NL* 167 layer farms within','*NL* 85275 *NL* 2238 *NL* 2238 *NL*','*NL* 83037 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 2.62 % *NL* 2.62','2.62 % *NL* 2.62 % *NL* 100.00','2.62 % *NL* 100.00 % *NL* 100.00','*NL* 13/04 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,outbreaks,cases,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=20053;anmar : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
d3b6599d2f;2016-04-18;Mandalay;21.97473;96.083588;Myanmar;Asia;Mandalay;;P;PPLA;correct;1;;2016-11-04,2016-12-04;Avian influenza;Avian;'*NL* 13/04 / 2016 *NL* Report date','*NL* 16/04 / 2016 *NL* Reason for','*NL* 28/02 / 2015 *NL* Manifestation of','-LRB- 16/04 / 2016 -RRB- Follow-up report','Follow-up report No. 1 -LRB- 16/05 /','*NL* Outbreak cluster 1 -LRB- A/Sp/16 /',', SAGAING -LRB- 167 outbreaks -RRB- *NL*','*NL* Birds *NL* 85275 *NL* 2238 *NL*','*NL* 2238 *NL* 2238 *NL* 83037 *NL*','*NL* 2238 *NL* 83037 *NL* 0 *NL*','*NL* 83037 *NL* 0 *NL* Affected population','Affected population *NL* 167 layer farms within','*NL* 85275 *NL* 2238 *NL* 2238 *NL*','*NL* 83037 *NL* 0 *NL* Outbreak statistics','*NL* Birds *NL* 2.62 % *NL* 2.62','2.62 % *NL* 2.62 % *NL* 100.00','2.62 % *NL* 100.00 % *NL* 100.00','*NL* 13/04 / 2016 *NL* Positive *NL*';Mortality;disease,virus,outbreak,outbreaks,cases,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=20053;anmar : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
d4e031f08c;2016-11-14;Copenhagen;55.67594;12.56553;Denmark;Europe;Capital Region;101;P;PPLC;correct;1;;2016-11-11,2016-08-11,2016-10-11,2016-11-08,2016-09-11,2016-11-09;Avian influenza;Avian;'-LRB- 17/11 / 2016 -RRB- Follow-up report','-RSB- *NL* Outbreak 1 *NL* Christinia ,','*NL* 1 *NL* 1 *NL* 0 *NL*','*NL* 1 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','. *NL* Outbreak 2 *NL* Stege ,','Anatidae -RRB- *NL* 10 *NL* 10 *NL*','*NL* 10 *NL* 0 *NL* 0 *NL*','November 9th , 10 dead tufted ducks','Anatidae -RRB- *NL* 11 *NL* 11 *NL*','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* ** *NL* 100.00 % *NL* **';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21498;nmark : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
d4e031f08c;2016-11-14;Denmark;-34.93473;117.375183;Australia;Oceania;Western Australia;52730;A;ADM2;correct;1;;2016-11-11,2016-08-11,2016-10-11,2016-11-08,2016-09-11,2016-11-09;Avian influenza;Avian;'-LRB- 17/11 / 2016 -RRB- Follow-up report','-RSB- *NL* Outbreak 1 *NL* Christinia ,','*NL* 1 *NL* 1 *NL* 0 *NL*','*NL* 1 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','. *NL* Outbreak 2 *NL* Stege ,','Anatidae -RRB- *NL* 10 *NL* 10 *NL*','*NL* 10 *NL* 0 *NL* 0 *NL*','November 9th , 10 dead tufted ducks','Anatidae -RRB- *NL* 11 *NL* 11 *NL*','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* ** *NL* 100.00 % *NL* **';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21498;nmark : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
d4e031f08c;2016-11-14;Knott County;37.35405;-82.954132;United States;North America;Kentucky;119;A;ADM2;correct;1;;2016-11-11,2016-08-11,2016-10-11,2016-11-08,2016-09-11,2016-11-09;Avian influenza;Avian;'-LRB- 17/11 / 2016 -RRB- Follow-up report','-RSB- *NL* Outbreak 1 *NL* Christinia ,','*NL* 1 *NL* 1 *NL* 0 *NL*','*NL* 1 *NL* 0 *NL* 0 *NL*','*NL* 0 *NL* 0 *NL* Affected population','. *NL* Outbreak 2 *NL* Stege ,','Anatidae -RRB- *NL* 10 *NL* 10 *NL*','*NL* 10 *NL* 0 *NL* 0 *NL*','November 9th , 10 dead tufted ducks','Anatidae -RRB- *NL* 11 *NL* 11 *NL*','*NL* 0 *NL* 0 *NL* Outbreak statistics','*NL* ** *NL* 100.00 % *NL* **';Mortality;disease,virus,outbreak,cases,outbreaks,case,infection;http://www.oie.int/wahis_2/public/wahid.php/Reviewreport/Review?reportid=21498;nmark : Highly path. avian influenz;;http://www.oie.int/wahis_2/rss/en/not_oiseaux.xml;official
